year,month,day,hour,map_mm,mat_degc,ptps
1980,3,1,6,0,-0.639,0.846666666666667
1980,3,1,12,0,6.148,0.0116666666666667
1980,3,1,18,0,-0.241,0.968333333333333
1980,3,2,0,0.0762,-1.343,1
1980,3,2,6,0,1.509,0.64
1980,3,2,12,0,4.991,0.025
1980,3,2,18,0.1016,0.472,0.838333333333333
1980,3,3,0,0.6604,-1.565,1
1980,3,3,6,0.8128,0.898,0.67
1980,3,3,12,1.2192,5.139,0.0733333333333333
1980,3,3,18,0.3048,0.213,0.96
1980,3,4,0,0.1524,-1.639,1
1980,3,4,6,0.0254,0.694,0.621666666666667
1980,3,4,12,0,4.102,0.0983333333333333
1980,3,4,18,0,-1.62,1
1980,3,5,0,0,-2.685,1
1980,3,5,6,0.0508,0.028,0.958333333333333
1980,3,5,12,0.0508,3.565,0.823333333333333
1980,3,5,18,0,-2.278,1
1980,3,6,0,0,-6.111,1
1980,3,6,6,0,-3.074,1
1980,3,6,12,0,1.796,0.998333333333333
1980,3,6,18,0,-3.056,1
1980,3,7,0,0,-3.88,1
1980,3,7,6,0,-1.889,1
1980,3,7,12,0,2.528,0.923333333333333
1980,3,7,18,0,-1.704,1
1980,3,8,0,0,-3.843,1
1980,3,8,6,0,-1.009,0.981666666666667
1980,3,8,12,0,5,0.328333333333333
1980,3,8,18,0,-0.426,0.958333333333333
1980,3,9,0,0,-4.074,1
1980,3,9,6,0,-0.731,0.958333333333333
1980,3,9,12,0,6.889,0.01
1980,3,9,18,0,-0.88,0.916666666666667
1980,3,10,0,0,-4.907,1
1980,3,10,6,0,0.574,0.696666666666667
1980,3,10,12,0,7.787,0.00333333333333333
1980,3,10,18,0,-1.009,0.96
1980,3,11,0,0,-3.759,1
1980,3,11,6,0,1.63,0.628333333333333
1980,3,11,12,0.254,5.157,0.21
1980,3,11,18,0.0762,-1.398,0.995
1980,3,12,0,0,-5.074,1
1980,3,12,6,0,-3.222,1
1980,3,12,12,0,4.528,0.528333333333333
1980,3,12,18,0,-2.407,0.975
1980,3,13,0,0.0254,-6.843,1
1980,3,13,6,0.2286,-0.167,0.843333333333333
1980,3,13,12,0,8.019,0.00666666666666667
1980,3,13,18,0,4.407,0.216666666666667
