year,month,day,hour,map_mm,mat_degc,ptps
1987,1,30,0,13.4874,4.722,0.0683333333333333
1987,1,30,6,8.7122,2.815,0.103333333333333
1987,1,30,12,3.4544,1.5,0.295
1987,1,30,18,0.4826,-0.287,0.845
1987,1,31,0,6.7818,1.537,0.306666666666667
1987,1,31,6,9.8806,2.389,0.115
1987,1,31,12,1.3716,2.759,0.126666666666667
1987,1,31,18,5.207,-0.574,0.701666666666667
1987,2,1,0,17.5768,3.25,0.103333333333333
1987,2,1,6,0.8382,2.204,0.218333333333333
1987,2,1,12,0.0508,0.685,0.566666666666667
1987,2,1,18,0,-2.583,0.986666666666667
1987,2,2,0,0,-3.25,1
1987,2,2,6,0,0.111,0.975
1987,2,2,12,0,2.796,0.345
1987,2,2,18,1.0668,0.593,0.84
1987,2,3,0,4.0894,-0.787,0.901666666666667
1987,2,3,6,0.0508,0.769,0.47
1987,2,3,12,0.4064,2.546,0.195
1987,2,3,18,5.9944,1.694,0.251666666666667
1987,2,4,0,0.381,2.13,0.185
1987,2,4,6,0.7366,2.694,0.175
1987,2,4,12,1.8542,3.815,0.103333333333333
1987,2,4,18,0.1778,0.917,0.36
1987,2,5,0,0.2032,1.704,0.248333333333333
1987,2,5,6,0,3.083,0.205
1987,2,5,12,0,5.074,0.106666666666667
1987,2,5,18,0,0.556,0.763333333333333
1987,2,6,0,0,-2.204,0.998333333333333
1987,2,6,6,0,0.991,0.77
1987,2,6,12,0,5.852,0.133333333333333
1987,2,6,18,0,-1.296,0.991666666666667
1987,2,7,0,0,-2.685,1
1987,2,7,6,0,0.324,0.838333333333333
1987,2,7,12,0,6.009,0.145
1987,2,7,18,0,-2.287,0.996666666666667
1987,2,8,0,0,-2.704,1
1987,2,8,6,0,2.991,0.54
1987,2,8,12,0,7.731,0.0483333333333333
1987,2,8,18,0,1.361,0.786666666666667
1987,2,9,0,0,0.731,0.91
1987,2,9,6,0,2.991,0.465
1987,2,9,12,0,7.259,0.0516666666666667
1987,2,9,18,0.1524,2.63,0.243333333333333
1987,2,10,0,0.7112,1.565,0.266666666666667
1987,2,10,6,0.8128,3.222,0.163333333333333
1987,2,10,12,0.254,7.296,0.0266666666666667
1987,2,10,18,1.9304,5.056,0.0666666666666667
1987,2,11,0,0.0254,4.963,0.0683333333333333
1987,2,11,6,0.6096,5.704,0.05
1987,2,11,12,0.0762,4.852,0.0966666666666667
1987,2,11,18,0,-0.435,0.91
1987,2,12,0,0,-0.639,0.98
1987,2,12,6,0,2.472,0.525
1987,2,12,12,0,6.5,0.0666666666666667
1987,2,12,18,3.2766,3.852,0.1
1987,2,13,0,1.3208,3.861,0.09
1987,2,13,6,2.4384,3.907,0.08
1987,2,13,12,2.3876,4.148,0.095
1987,2,13,18,1.143,2.296,0.188333333333333
1987,2,14,0,1.7526,1.833,0.206666666666667
1987,2,14,6,1.143,1.88,0.225
1987,2,14,12,0,3.935,0.118333333333333
1987,2,14,18,0,0.963,0.556666666666667
1987,2,15,0,0.0508,2.815,0.286666666666667
1987,2,15,6,0.5842,1.741,0.296666666666667
1987,2,15,12,3.0988,2.731,0.188333333333333
1987,2,15,18,1.3208,0.981,0.293333333333333
1987,2,16,0,6.1722,0.759,0.311666666666667
1987,2,16,6,1.6764,0.574,0.411666666666667
1987,2,16,12,7.2898,1.593,0.276666666666667
1987,2,16,18,3.302,-0.778,0.851666666666667
1987,2,17,0,0.0508,-2.315,0.998333333333333
1987,2,17,6,0.0254,-1.62,0.916666666666667
1987,2,17,12,0.762,0.731,0.583333333333333
1987,2,17,18,0.1016,-1.222,0.946666666666667
1987,2,18,0,0,-2.796,1
1987,2,18,6,0,-1.528,0.86
1987,2,18,12,1.0668,1.139,0.405
1987,2,18,18,3.4798,-0.194,0.643333333333333
1987,2,19,0,2.794,0.454,0.423333333333333
1987,2,19,6,0,1.241,0.271666666666667
1987,2,19,12,0,3.148,0.128333333333333
1987,2,19,18,0,0.398,0.353333333333333
1987,2,20,0,0,-0.204,0.546666666666667
1987,2,20,6,0,0.944,0.491666666666667
1987,2,20,12,0,4.454,0.09
1987,2,20,18,0,0.63,0.413333333333333
1987,2,21,0,0.0762,0.185,0.446666666666667
1987,2,21,6,1.9304,0.926,0.355
1987,2,21,12,1.3208,3.259,0.136666666666667
1987,2,21,18,0.2286,-0.417,0.76
1987,2,22,0,2.2098,-2.065,0.996666666666667
1987,2,22,6,1.4224,1.194,0.413333333333333
1987,2,22,12,0.6096,2.75,0.193333333333333
1987,2,22,18,0.1016,0.12,0.848333333333333
1987,2,23,0,0,-1.157,0.998333333333333
1987,2,23,6,0,-0.037,0.785
1987,2,23,12,0,3.602,0.261666666666667
1987,2,23,18,0,0.287,0.976666666666667
1987,2,24,0,0,-0.935,1
1987,2,24,6,0,-0.5,0.991666666666667
1987,2,24,12,0,3.287,0.601666666666667
1987,2,24,18,0,-0.722,0.998333333333333
1987,2,25,0,0,-3.343,1
1987,2,25,6,0,-2.306,1
1987,2,25,12,0,3.611,0.825
1987,2,25,18,0,-2.815,1
1987,2,26,0,0,-4.528,1
1987,2,26,6,0,-1.556,0.996666666666667
1987,2,26,12,0,3.194,0.66
1987,2,26,18,0.5334,0.12,0.93
1987,2,27,0,3.429,-1.519,0.985
1987,2,27,6,0.7366,-1.296,0.915
1987,2,27,12,0.4572,0.231,0.696666666666667
1987,2,27,18,1.5748,-2.278,1
1987,2,28,0,0.6604,-3.685,1
1987,2,28,6,0.2032,-2.778,0.985
1987,2,28,12,1.3716,0.056,0.668333333333333
1987,2,28,18,8.5598,-1.046,0.886666666666667
1987,3,1,0,5.1308,-2.176,0.98
1987,3,1,6,3.2004,-2.333,0.978333333333333
1987,3,1,12,0.1524,-1.278,0.936666666666667
1987,3,1,18,7.0612,-2.657,0.991666666666667
1987,3,2,0,15.4686,-1.352,0.896666666666667
1987,3,2,6,10.795,-0.556,0.755
1987,3,2,12,16.4084,0.139,0.575
1987,3,2,18,12.3952,1.38,0.293333333333333
1987,3,3,0,17.018,3.796,0.095
1987,3,3,6,10.9474,3.694,0.111666666666667
1987,3,3,12,7.5184,4.648,0.0933333333333333
1987,3,3,18,4.5212,3.176,0.11
1987,3,4,0,7.112,4.009,0.0866666666666667
1987,3,4,6,1.7018,4.454,0.08
1987,3,4,12,0.4572,5.546,0.06
1987,3,4,18,0.9906,3.935,0.0883333333333333
1987,3,5,0,1.6256,3.463,0.101666666666667
1987,3,5,6,3.2004,3.63,0.095
1987,3,5,12,7.0866,5.12,0.0666666666666667
1987,3,5,18,3.7592,2.926,0.13
1987,3,6,0,1.8542,1.87,0.243333333333333
1987,3,6,6,2.5146,2.12,0.286666666666667
1987,3,6,12,4.5974,4.602,0.09
1987,3,6,18,1.016,1.981,0.26
1987,3,7,0,0.4064,-0.296,0.745
1987,3,7,6,0,2.685,0.358333333333333
1987,3,7,12,0,8.435,0.0533333333333333
1987,3,7,18,0,1.509,0.651666666666667
1987,3,8,0,0,-1.481,0.998333333333333
1987,3,8,6,0,2.546,0.545
1987,3,8,12,0,8.093,0.0583333333333333
1987,3,8,18,0.0508,2.093,0.428333333333333
1987,3,9,0,0.4318,0.787,0.595
1987,3,9,6,0.3048,2.574,0.241666666666667
1987,3,9,12,2.667,4.028,0.0916666666666667
1987,3,9,18,12.3698,1.407,0.313333333333333
1987,3,10,0,2.7686,1.361,0.266666666666667
1987,3,10,6,3.1242,2.093,0.218333333333333
1987,3,10,12,1.1176,4.704,0.0766666666666667
1987,3,10,18,0,2.213,0.261666666666667
1987,3,11,0,0,0.824,0.608333333333333
1987,3,11,6,0,1.778,0.37
1987,3,11,12,2.4892,4.806,0.0783333333333334
1987,3,11,18,1.9558,2.417,0.17
1987,3,12,0,0.9906,1.963,0.203333333333333
1987,3,12,6,2.8702,3.389,0.111666666666667
1987,3,12,12,3.81,5.907,0.0516666666666667
1987,3,12,18,1.2446,3.926,0.0866666666666667
1987,3,13,0,7.7978,3.074,0.111666666666667
1987,3,13,6,3.8862,3.481,0.106666666666667
1987,3,13,12,1.1684,5.259,0.07
1987,3,13,18,0.2794,0.972,0.491666666666667
1987,3,14,0,0.1016,-1.167,0.928333333333333
1987,3,14,6,0,1.87,0.44
1987,3,14,12,0,6.583,0.0566666666666667
1987,3,14,18,0,1.907,0.28
1987,3,15,0,0,0.889,0.383333333333333
1987,3,15,6,1.2446,2.065,0.356666666666667
1987,3,15,12,2.667,5.046,0.106666666666667
1987,3,15,18,0.3556,0.861,0.413333333333333
1987,3,16,0,1.651,0.148,0.51
1987,3,16,6,1.27,1.454,0.335
1987,3,16,12,0.381,4.861,0.0816666666666667
1987,3,16,18,5.6388,1.139,0.338333333333333
1987,3,17,0,14.4526,2.111,0.203333333333333
1987,3,17,6,0.8382,3.63,0.103333333333333
1987,3,17,12,1.4986,4.009,0.118333333333333
1987,3,17,18,0.127,0.046,0.65
1987,3,18,0,0,-2.667,0.996666666666667
1987,3,18,6,0,0.926,0.551666666666667
1987,3,18,12,0.381,4.426,0.128333333333333
1987,3,18,18,1.0668,-0.593,0.785
1987,3,19,0,0.8382,-1.861,0.965
1987,3,19,6,0.7112,1.454,0.433333333333333
1987,3,19,12,1.016,3.944,0.111666666666667
1987,3,19,18,0.3048,-0.519,0.758333333333333
1987,3,20,0,0.1016,-1.352,0.901666666666667
1987,3,20,6,0,0.833,0.525
1987,3,20,12,0,3.778,0.203333333333333
1987,3,20,18,0,1.333,0.735
1987,3,21,0,0,1.324,0.906666666666667
1987,3,21,6,0,2.426,0.66
1987,3,21,12,0,6.148,0.121666666666667
1987,3,21,18,0,-1.194,0.918333333333333
1987,3,22,0,0,-3.88,1
1987,3,22,6,0,1.583,0.641666666666667
1987,3,22,12,0,5.213,0.158333333333333
1987,3,22,18,0,0.593,0.846666666666667
1987,3,23,0,0.7366,1.509,0.495
1987,3,23,6,0,4.685,0.126666666666667
1987,3,23,12,0.7366,6.194,0.0733333333333333
1987,3,23,18,0.1016,0.852,0.481666666666667
1987,3,24,0,0.3048,-0.37,0.693333333333333
1987,3,24,6,1.4224,3.194,0.175
1987,3,24,12,0,6.75,0.06
1987,3,24,18,0,1.833,0.275
1987,3,25,0,0,0.926,0.385
1987,3,25,6,0,3.407,0.153333333333333
1987,3,25,12,4.318,3.806,0.111666666666667
1987,3,25,18,5.4102,0.806,0.485
1987,3,26,0,1.6256,-0.898,0.86
1987,3,26,6,0,-0.481,0.788333333333333
1987,3,26,12,0,3.472,0.178333333333333
1987,3,26,18,0,0.75,0.573333333333333
1987,3,27,0,0,-4.102,1
1987,3,27,6,0,0.315,0.653333333333333
1987,3,27,12,0,5.352,0.133333333333333
1987,3,27,18,0,-3.519,0.988333333333333
1987,3,28,0,0,-5.833,1
1987,3,28,6,0,-0.389,0.866666666666667
1987,3,28,12,0,8.259,0.1
1987,3,28,18,0,-2.5,0.978333333333333
1987,3,29,0,0,-4.63,1
1987,3,29,6,0,2.917,0.7
1987,3,29,12,0,10.389,0.0433333333333333
1987,3,29,18,0,-1.648,0.966666666666667
1987,3,30,0,0,-3.528,1
1987,3,30,6,0,5.454,0.466666666666667
1987,3,30,12,0,12.843,0.0183333333333333
1987,3,30,18,0,2.194,0.785
1987,3,31,0,0.0254,-1.12,1
1987,3,31,6,0.1524,7.667,0.293333333333333
1987,3,31,12,0.1524,16.204,0.00333333333333333
1987,3,31,18,0.1524,6.019,0.208333333333333
1987,4,1,0,0.127,1.991,0.841666666666667
1987,4,1,6,0,9.343,0.146666666666667
1987,4,1,12,0,17.148,0
1987,4,1,18,0,7.796,0.118333333333333
1987,4,2,0,0,3.5,0.558333333333333
1987,4,2,6,0,7.574,0.14
1987,4,2,12,0,13.231,0.00166666666666667
1987,4,2,18,0,5.907,0.131666666666667
1987,4,3,0,3.3274,3.157,0.216666666666667
1987,4,3,6,2.8194,6.5,0.035
1987,4,3,12,4.191,7.222,0.0116666666666667
1987,4,3,18,1.3716,4.315,0.075
1987,4,4,0,0.0254,2.972,0.138333333333333
1987,4,4,6,0,4.63,0.0983333333333333
1987,4,4,12,0,8.139,0.03
1987,4,4,18,0,3.241,0.165
1987,4,5,0,0.1016,1.056,0.39
1987,4,5,6,0.3048,4.556,0.16
1987,4,5,12,0.381,8,0.0316666666666667
1987,4,5,18,0.4826,3.435,0.166666666666667
1987,4,6,0,0.0762,1.556,0.303333333333333
1987,4,6,6,0,3.704,0.161666666666667
1987,4,6,12,0.2286,7.88,0.0233333333333333
1987,4,6,18,6.8072,4.259,0.0866666666666667
1987,4,7,0,6.2738,2.315,0.188333333333333
1987,4,7,6,0,2.398,0.31
1987,4,7,12,0.2286,7.028,0.0366666666666667
1987,4,7,18,12.3698,4.898,0.0766666666666667
1987,4,8,0,18.6944,2.861,0.17
1987,4,8,6,1.8796,1.241,0.37
1987,4,8,12,0.889,4.306,0.131666666666667
1987,4,8,18,0.2794,3.167,0.17
1987,4,9,0,0,0.278,0.53
1987,4,9,6,0.0508,3.083,0.205
1987,4,9,12,0,6.38,0.0666666666666667
1987,4,9,18,1.6002,4.194,0.153333333333333
1987,4,10,0,24.6126,2.398,0.201666666666667
1987,4,10,6,6.096,4.13,0.0983333333333333
1987,4,10,12,2.9464,4.759,0.106666666666667
1987,4,10,18,1.905,1.509,0.33
1987,4,11,0,1.6256,0.519,0.493333333333333
1987,4,11,6,0.7366,1.824,0.288333333333333
1987,4,11,12,1.0668,4.972,0.0966666666666667
1987,4,11,18,1.1684,1.037,0.466666666666667
1987,4,12,0,0.3302,-0.343,0.725
1987,4,12,6,0.381,3.843,0.19
1987,4,12,12,0.254,8.333,0.0416666666666667
1987,4,12,18,0,1.898,0.33
1987,4,13,0,0,2.185,0.318333333333333
1987,4,13,6,0,6.935,0.0983333333333333
1987,4,13,12,0,9.694,0.01
1987,4,13,18,4.064,5.935,0.0666666666666667
1987,4,14,0,10.2362,3.324,0.133333333333333
1987,4,14,6,1.7272,5.981,0.0566666666666667
1987,4,14,12,1.778,8.287,0.0116666666666667
1987,4,14,18,5.2832,5.204,0.0766666666666667
1987,4,15,0,3.937,2.833,0.186666666666667
1987,4,15,6,4.9276,3.648,0.145
1987,4,15,12,5.0292,5.472,0.0483333333333333
1987,4,15,18,15.4432,4.194,0.085
1987,4,16,0,17.9324,4.065,0.0883333333333333
1987,4,16,6,4.5212,4.019,0.0933333333333333
1987,4,16,12,4.4958,3.944,0.108333333333333
1987,4,16,18,0.5334,0.769,0.466666666666667
1987,4,17,0,0.2794,-1.241,0.87
1987,4,17,6,1.524,0.87,0.558333333333333
1987,4,17,12,4.0894,3.889,0.18
1987,4,17,18,0.762,-1.111,0.865
1987,4,18,0,2.5654,-3.056,1
1987,4,18,6,1.0668,-1.759,0.933333333333333
1987,4,18,12,0.5334,2.972,0.28
1987,4,18,18,0.2032,0.222,0.653333333333333
1987,4,19,0,0.4064,-2.657,0.993333333333333
1987,4,19,6,0,1.593,0.486666666666667
1987,4,19,12,0,6.565,0.0833333333333333
1987,4,19,18,0,-1.093,0.793333333333333
1987,4,20,0,0,-3.713,1
1987,4,20,6,0,3.5,0.378333333333333
1987,4,20,12,0,8.954,0.0333333333333333
1987,4,20,18,0,2.898,0.32
1987,4,21,0,0,0.574,0.628333333333333
1987,4,21,6,0,7.778,0.05
1987,4,21,12,0,11.324,0.0116666666666667
1987,4,21,18,0,4.63,0.121666666666667
1987,4,22,0,0,-0.833,0.825
1987,4,22,6,0,5.565,0.168333333333333
1987,4,22,12,0,11.231,0.0133333333333333
1987,4,22,18,0,4.269,0.331666666666667
1987,4,23,0,0,1.991,0.608333333333333
1987,4,23,6,0,8.343,0.0633333333333333
1987,4,23,12,0,10.102,0.0116666666666667
1987,4,23,18,0,3.704,0.203333333333333
1987,4,24,0,0,-0.602,0.833333333333333
1987,4,24,6,0,4.537,0.25
1987,4,24,12,0,10.657,0.02
1987,4,24,18,0,1.287,0.63
1987,4,25,0,0,-3.157,1
1987,4,25,6,0,6.176,0.223333333333333
1987,4,25,12,0,14.981,0.015
1987,4,25,18,0,1.741,0.713333333333333
1987,4,26,0,0,-0.074,1
1987,4,26,6,0,11.037,0.17
1987,4,26,12,0,19.944,0
1987,4,26,18,0,8.111,0.14
1987,4,27,0,0,3.565,0.501666666666667
1987,4,27,6,0,11.565,0.035
1987,4,27,12,0,16.87,0
1987,4,27,18,0,10.287,0.035
1987,4,28,0,3.4544,7.528,0.075
1987,4,28,6,0.8636,12.231,0.01
1987,4,28,12,0.381,12.898,0.00166666666666667
1987,4,28,18,0,7.565,0.0216666666666667
1987,4,29,0,0,5.519,0.0383333333333333
1987,4,29,6,0,9.12,0.0116666666666667
1987,4,29,12,0,13.75,0
1987,4,29,18,2.54,9.611,0.0116666666666667
1987,4,30,0,20.2946,7.148,0.0283333333333333
1987,4,30,6,1.6256,9.454,0.01
1987,4,30,12,6.477,9.685,0.01
1987,4,30,18,6.985,5.306,0.0466666666666667
1987,5,1,0,0.6096,2.889,0.141666666666667
1987,5,1,6,0.254,4.648,0.0933333333333333
1987,5,1,12,6.731,6.398,0.0416666666666667
1987,5,1,18,2.4638,2.324,0.253333333333333
1987,5,2,0,0.0508,0.463,0.568333333333333
1987,5,2,6,3.7846,2.769,0.231666666666667
1987,5,2,12,2.7686,6.796,0.0583333333333333
1987,5,2,18,1.3716,3.083,0.173333333333333
1987,5,3,0,0.3302,1.917,0.255
1987,5,3,6,0,6.556,0.0533333333333333
1987,5,3,12,0,10.62,0.0166666666666667
1987,5,3,18,0,6.898,0.0466666666666667
1987,5,4,0,0,3.444,0.103333333333333
1987,5,4,6,0,7.194,0.0366666666666667
1987,5,4,12,0,14.306,0.00166666666666667
1987,5,4,18,0,7.491,0.0466666666666667
1987,5,5,0,0,2.889,0.231666666666667
1987,5,5,6,0,11.583,0.015
1987,5,5,12,0,18.981,0
1987,5,5,18,0,8.62,0.05
1987,5,6,0,0,3.981,0.253333333333333
1987,5,6,6,0,14.167,0.00833333333333333
1987,5,6,12,0,21.343,0
1987,5,6,18,0,11,0.03
1987,5,7,0,0,5.167,0.175
1987,5,7,6,0,15.343,0.005
1987,5,7,12,0,21.796,0
1987,5,7,18,0,11.093,0.025
1987,5,8,0,0,6.213,0.118333333333333
1987,5,8,6,0,16.269,0.00166666666666667
1987,5,8,12,0,20.843,0
1987,5,8,18,0,10.009,0.02
1987,5,9,0,0,4.852,0.158333333333333
1987,5,9,6,0,15.583,0.00166666666666667
1987,5,9,12,0,19.093,0
1987,5,9,18,0,10.009,0.0233333333333333
1987,5,10,0,0.4572,4,0.193333333333333
1987,5,10,6,2.7432,8.5,0.015
1987,5,10,12,2.7432,13.944,0
1987,5,10,18,2.7432,8.731,0.015
1987,5,11,0,2.286,6.509,0.045
1987,5,11,6,0.2032,8.824,0.00666666666666667
1987,5,11,12,18.034,7.991,0.01
1987,5,11,18,17.4244,7.157,0.015
1987,5,12,0,4.2926,5.389,0.0516666666666667
1987,5,12,6,0.5334,7.287,0.0316666666666667
1987,5,12,12,0.7112,8.583,0.0216666666666667
1987,5,12,18,0.127,4.611,0.0816666666666667
1987,5,13,0,0,1.63,0.291666666666667
1987,5,13,6,0,7.176,0.035
1987,5,13,12,0,9.417,0.0116666666666667
1987,5,13,18,5.2832,5.583,0.0433333333333333
1987,5,14,0,17.8816,6.806,0.0166666666666667
1987,5,14,6,1.4478,9.185,0.01
1987,5,14,12,0.254,9.833,0.01
1987,5,14,18,0,5.981,0.0466666666666667
1987,5,15,0,0,3.259,0.103333333333333
1987,5,15,6,0,7.602,0.02
1987,5,15,12,0,11.546,0.01
1987,5,15,18,0,4.593,0.235
1987,5,16,0,0,-0.917,0.885
1987,5,16,6,0,7.343,0.0716666666666667
1987,5,16,12,0,11.593,0.01
1987,5,16,18,0,4.176,0.26
1987,5,17,0,0,-0.222,0.801666666666667
1987,5,17,6,0,5.491,0.0866666666666667
1987,5,17,12,0,9.102,0.0133333333333333
1987,5,17,18,0,4.12,0.158333333333333
1987,5,18,0,2.6924,0.583,0.591666666666667
1987,5,18,6,0.2286,4.333,0.146666666666667
1987,5,18,12,0,6.12,0.0416666666666667
1987,5,18,18,0,4.074,0.113333333333333
1987,5,19,0,0,3.157,0.126666666666667
1987,5,19,6,0.1016,5.315,0.07
1987,5,19,12,0.1778,10.63,0.0116666666666667
1987,5,19,18,0,6,0.133333333333333
1987,5,20,0,0,1.713,0.4
1987,5,20,6,0,7.972,0.0583333333333333
1987,5,20,12,0,13.759,0.00666666666666667
1987,5,20,18,0,5.389,0.286666666666667
1987,5,21,0,0,1.019,0.716666666666667
1987,5,21,6,0.0508,9.926,0.0216666666666667
1987,5,21,12,0,12.843,0.005
1987,5,21,18,0,5.824,0.146666666666667
1987,5,22,0,0,1.306,0.585
1987,5,22,6,0,10.046,0.0166666666666667
1987,5,22,12,0,13.481,0.00166666666666667
1987,5,22,18,0,6.5,0.0633333333333333
1987,5,23,0,0,1.583,0.41
1987,5,23,6,0,10.009,0.0183333333333333
1987,5,23,12,0,15.287,0
1987,5,23,18,0,7.306,0.07
1987,5,24,0,0,1.972,0.421666666666667
1987,5,24,6,0,9.981,0.0183333333333333
1987,5,24,12,0,14.324,0
1987,5,24,18,0,7.602,0.0366666666666667
1987,5,25,0,0,2.852,0.171666666666667
1987,5,25,6,0,8.796,0.0216666666666667
1987,5,25,12,0,12.472,0.00166666666666667
1987,5,25,18,0,7.019,0.0366666666666667
1987,5,26,0,0,3.296,0.14
1987,5,26,6,0,8.13,0.0183333333333333
1987,5,26,12,0,11.481,0.00833333333333333
1987,5,26,18,0,7.185,0.025
1987,5,27,0,0.0508,4.398,0.0633333333333333
1987,5,27,6,0.4064,7.611,0.02
1987,5,27,12,0,9.926,0.01
1987,5,27,18,0.5588,7.194,0.02
1987,5,28,0,0.7366,5.361,0.0433333333333333
1987,5,28,6,0.6604,7.194,0.025
1987,5,28,12,0.2032,9.444,0.02
1987,5,28,18,0.0254,6.639,0.045
1987,5,29,0,0,4.185,0.0833333333333333
1987,5,29,6,0.0508,8.472,0.0166666666666667
1987,5,29,12,0.8128,11.694,0.00333333333333333
1987,5,29,18,10.0584,6.361,0.0266666666666667
1987,5,30,0,23.749,5.935,0.0283333333333333
1987,5,30,6,5.3086,9.269,0.01
1987,5,30,12,2.0066,8.991,0.01
1987,5,30,18,0.5842,6.787,0.03
1987,5,31,0,3.8608,5.269,0.0666666666666667
1987,5,31,6,4.7498,7.324,0.0283333333333333
1987,5,31,12,3.5814,8.667,0.02
1987,5,31,18,3.175,6.231,0.045
1987,6,1,0,2.4892,3.444,0.105
1987,6,1,6,0,5.611,0.07
1987,6,1,12,0,12.481,0.01
1987,6,1,18,0,7.204,0.0883333333333333
1987,6,2,0,0,0.778,0.538333333333333
1987,6,2,6,0,10.194,0.0216666666666667
1987,6,2,12,0,18.185,0
1987,6,2,18,0,10.454,0.0466666666666667
1987,6,3,0,0,3.963,0.173333333333333
1987,6,3,6,0,14.278,0.005
1987,6,3,12,0,19.944,0
1987,6,3,18,0,12.685,0.0133333333333333
1987,6,4,0,0,7.352,0.0683333333333333
1987,6,4,6,0,15.269,0.00166666666666667
1987,6,4,12,0,17.287,0
1987,6,4,18,0,13.333,0
1987,6,5,0,0,9.472,0.01
1987,6,5,6,0,11.713,0.00166666666666667
1987,6,5,12,0.2286,12.389,0
1987,6,5,18,0.8382,8.148,0.00666666666666667
1987,6,6,0,0,4.981,0.0283333333333333
1987,6,6,6,0,10.731,0.005
1987,6,6,12,0,15.769,0
1987,6,6,18,0,10.583,0.0166666666666667
1987,6,7,0,0,6.833,0.0566666666666667
1987,6,7,6,0,13.5,0.00333333333333333
1987,6,7,12,0,17.759,0
1987,6,7,18,0,11.537,0.00833333333333333
1987,6,8,0,0,6.926,0.0233333333333333
1987,6,8,6,0,11.528,0.00166666666666667
1987,6,8,12,0.889,11.491,0
1987,6,8,18,0,8.481,0.00666666666666667
1987,6,9,0,0,5.583,0.0183333333333333
1987,6,9,6,0,9,0.00833333333333333
1987,6,9,12,0,12.528,0
1987,6,9,18,0,8.389,0.0133333333333333
1987,6,10,0,0,4.75,0.05
1987,6,10,6,0,8.898,0.0116666666666667
1987,6,10,12,0,11.981,0.005
1987,6,10,18,0,10.843,0.00833333333333333
1987,6,11,0,0,7.565,0.01
1987,6,11,6,0.1778,12.176,0.00166666666666667
1987,6,11,12,0,16.389,0
1987,6,11,18,0.1016,11.213,0.00333333333333333
1987,6,12,0,1.016,8.213,0.01
1987,6,12,6,0,11.333,0.00333333333333333
1987,6,12,12,0,16,0
1987,6,12,18,0,13.324,0.00333333333333333
1987,6,13,0,0,9,0.00833333333333333
1987,6,13,6,0,13.111,0
1987,6,13,12,0,17.657,0
1987,6,13,18,0,13.139,0.00333333333333333
1987,6,14,0,0,6.926,0.0166666666666667
1987,6,14,6,0,12.991,0
1987,6,14,12,0,16.574,0
1987,6,14,18,0,12.102,0.00333333333333333
1987,6,15,0,0,8.194,0.0116666666666667
1987,6,15,6,0,10.019,0.005
1987,6,15,12,0,12.157,0
1987,6,15,18,0,8.574,0.0133333333333333
1987,6,16,0,0,5.389,0.0466666666666667
1987,6,16,6,0,9.63,0.0133333333333333
1987,6,16,12,0,12.315,0.01
1987,6,16,18,0,8.167,0.035
1987,6,17,0,0,4.38,0.0816666666666667
1987,6,17,6,0,10.333,0.015
1987,6,17,12,0,15.278,0
1987,6,17,18,0,9.046,0.03
1987,6,18,0,0,3.324,0.163333333333333
1987,6,18,6,0,11.852,0.005
1987,6,18,12,0,16.926,0
1987,6,18,18,0,9.815,0.0116666666666667
1987,6,19,0,0,4.028,0.0866666666666667
1987,6,19,6,0,10.898,0.00333333333333333
1987,6,19,12,0,14.167,0
1987,6,19,18,0,9.472,0.0166666666666667
1987,6,20,0,0,5.843,0.06
1987,6,20,6,0.508,10.463,0.00166666666666667
1987,6,20,12,2.9972,9.426,0.00666666666666667
1987,6,20,18,1.0668,6.454,0.0183333333333333
1987,6,21,0,11.684,5.204,0.0283333333333333
1987,6,21,6,3.429,6.333,0.02
1987,6,21,12,4.3942,8.685,0.01
1987,6,21,18,4.4704,6.963,0.0183333333333333
1987,6,22,0,5.1054,5.343,0.0333333333333333
1987,6,22,6,0.5842,7.5,0.035
1987,6,22,12,0.0762,12.019,0.00833333333333333
1987,6,22,18,0,7.88,0.0316666666666667
1987,6,23,0,0,2.611,0.178333333333333
1987,6,23,6,0,9.019,0.0133333333333333
1987,6,23,12,0,16.083,0
1987,6,23,18,0,9.676,0.025
1987,6,24,0,0,3.083,0.196666666666667
1987,6,24,6,0,12.704,0.005
1987,6,24,12,0,19.787,0
1987,6,24,18,0,11.648,0.015
1987,6,25,0,0,5.565,0.0716666666666667
1987,6,25,6,0,15.509,0.00166666666666667
1987,6,25,12,0,21.454,0
1987,6,25,18,0,13.556,0.00666666666666667
1987,6,26,0,0,7.102,0.0333333333333333
1987,6,26,6,0,16.241,0
1987,6,26,12,0,20.185,0
1987,6,26,18,0,12.611,0.00333333333333333
1987,6,27,0,0,7.361,0.0183333333333333
1987,6,27,6,0,16.167,0
1987,6,27,12,0,21.296,0
1987,6,27,18,0,14.009,0.00333333333333333
1987,6,28,0,0,7.296,0.0166666666666667
1987,6,28,6,0,16.463,0.00166666666666667
1987,6,28,12,0,23.778,0
1987,6,28,18,0,16.361,0.00333333333333333
1987,6,29,0,0,9.139,0.015
1987,6,29,6,0,18.269,0
1987,6,29,12,0,23.491,0
1987,6,29,18,0,15.12,0.00333333333333333
1987,6,30,0,0,8.935,0.015
1987,6,30,6,0,17.352,0
1987,6,30,12,0,21.398,0
1987,6,30,18,0,14.778,0
1987,7,1,0,0,10.241,0
1987,7,1,6,0,14.991,0
1987,7,1,12,0,17.944,0
1987,7,1,18,0,12.204,0
1987,7,2,0,0,8.667,0.00166666666666667
1987,7,2,6,0,12.046,0
